Gene ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)
MPAO1_21640	D-alanyl-D-alanine endopeptidase	933	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_21645	aminoacyl-tRNA hydrolase	414	0.0	0.0	0.0	0.8997868981480892	1.0	1.0	0.10021310185191079	0.4031845398258259	1.0
MPAO1_21650	lysozyme inhibitor	384	0.0	0.0	0.0	0.8919037101503576	1.0	1.0	0.10809628984964237	0.40625958550907787	1.0
MPAO1_21655	amino acid permease	1419	1.0	7.830853563038371E-4	23.0	0.8504391917985721	1.0	1.0	0.14956080820142792	0.38123088924891296	1.0
MPAO1_21660	4-hydroxyphenylpyruvate dioxygenase	1074	0.0	0.0	0.0	0.5846239876203682	1.0	1.0	0.41537601237963184	0.4630343638853548	1.0
MPAO1_21665	AraC family transcriptional regulator	789	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0
MPAO1_21670	DUF1427 family protein	174	0.0	0.0	0.0	0.9569550246646864	1.0	1.0	0.043044975335313596	0.3715394493700048	1.0
MPAO1_21675	zinc-binding alcohol dehydrogenase family protein	960	0.0	0.0	0.0	0.7885227837499821	1.0	1.0	0.21147721625001792	0.3874884903733184	1.0
MPAO1_21680	TenA family transcriptional regulator	783	2.0	0.0028368794326241137	67.0	0.9972415883452589	1.0	1.0	0.002758411654741111	0.1422275763734057	1.0
MPAO1_21685	EAL domain-containing protein	2457	1.0	4.522840343735866E-4	35.0	0.7426885670035448	1.0	1.0	0.2573114329964552	0.3918333168790579	1.0
MPAO1_21690	ABC transporter ATP-binding protein	1791	2.0	0.0012414649286157666	57.0	0.9770488478610373	1.0	1.0	0.022951152138962705	0.32197344217857465	1.0
MPAO1_21695	DsbA family protein	603	0.0	0.0	0.0	0.8763439269596978	1.0	1.0	0.12365607304030224	0.39696908647236295	1.0
MPAO1_21700	rhodanese-related sulfurtransferase	939	0.0	0.0	0.0	0.6849630325092126	1.0	1.0	0.31503696749078736	0.40842242940248086	1.0
MPAO1_21705	BolA family transcriptional regulator	306	1.0	0.0036231884057971015	13.0	0.9959944859331465	1.0	1.0	0.004005514066853455	0.16350285892336533	1.0
MPAO1_21710	DUF2059 domain-containing protein	549	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_21715	DUF2804 domain-containing protein	1020	1.0	0.0010893246187363835	11.0	0.9750491497761123	1.0	1.0	0.024950850223887655	0.3295755002607003	1.0
MPAO1_21720	class II fumarate hydratase	1395	0.0	0.0	0.0	0.6971247831091576	1.0	1.0	0.3028752168908424	0.40424625905639683	1.0
MPAO1_21725	flavodoxin family protein	624	1.0	0.0017793594306049821	13.0	0.994385154120869	1.0	1.0	0.00561484587913097	0.18438024624319463	1.0
MPAO1_21730	chitin-binding protein CbpD	1170	0.0	0.0	0.0	0.6971247831091576	1.0	1.0	0.3028752168908424	0.40424625905639683	1.0
MPAO1_21735	threonine dehydratase	963	0.0	0.0	0.0	0.71577348449497	1.0	1.0	0.28422651550503	0.3993983882712327	1.0
MPAO1_21740	MAPEG family protein	420	0.0	0.0	0.0	0.9238569894445031	1.0	1.0	0.07614301055549688	0.40140683053382126	1.0
MPAO1_21745	thioredoxin-disulfide reductase	951	1.0	0.0011695906432748538	14.0	0.9519293301565295	1.0	1.0	0.048070669843470526	0.37032686414144134	1.0
MPAO1_21750	peroxiredoxin	600	2.0	0.003703703703703704	64.0	0.9993143663802468	1.0	1.0	6.856336197531565E-4	0.06948542098119058	1.0
MPAO1_21755	diguanylate cyclase	2208	0.0	0.0	0.0	0.4650638385595877	1.0	1.0	0.5349361614404122	0.5535835839694969	1.0
MPAO1_21760	sulfate transporter CysZ	741	0.0	0.0	0.0	0.7545808399721313	1.0	1.0	0.24541916002786868	0.38925359488500055	1.0
MPAO1_21765	neutral ceramidase	2013	4.0	0.0022087244616234127	15511.0	0.9979616510625313	1.0	1.0	0.0020383489374686814	0.13312683393823233	1.0
MPAO1_21770	hemolytic phospholipase C	2193	1.0	5.068423720223011E-4	23.0	0.7653167984881799	1.0	1.0	0.2346832015118201	0.38318551624624403	1.0
MPAO1_21775	phospholipase C accessory protein PlcR	624	0.0	0.0	0.0	0.8239914765338922	1.0	1.0	0.17600852346610785	0.3898184253706789	1.0
MPAO1_21780	glycosyltransferase family 1 protein	1221	0.0	0.0	0.0	0.7747665414377072	1.0	1.0	0.22523345856229282	0.38790573379113896	1.0
MPAO1_21785	DegV family protein	960	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0
MPAO1_21790	oxidoreductase	1113	1.0	9.99000999000999E-4	54.0	0.9540720463431025	1.0	1.0	0.0459279536568975	0.36334389178363863	1.0
MPAO1_21795	TetR family transcriptional regulator	591	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_21800	glutathione peroxidase	483	0.0	0.0	0.0	0.8460339736056526	1.0	1.0	0.15396602639434742	0.3914413075890891	1.0
MPAO1_21805	peptidylprolyl isomerase	486	0.0	0.0	0.0	0.7885227837499821	1.0	1.0	0.21147721625001792	0.3874884903733184	1.0
MPAO1_21810	DUF3565 domain-containing protein	339	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_21815	propionate/acetate kinase	1185	0.0	0.0	0.0	0.7479698272609776	1.0	1.0	0.2520301727390224	0.3920172943529964	1.0
MPAO1_21820	phosphate acetyltransferase	2115	0.0	0.0	0.0	0.5033937545238699	1.0	1.0	0.4966062454761301	0.521911587861379	1.0
MPAO1_21825	acyltransferase	915	0.0	0.0	0.0	0.7545808399721313	1.0	1.0	0.24541916002786868	0.38925359488500055	1.0
MPAO1_21830	OmpA family protein	714	0.0	0.0	0.0	0.8025232728029628	1.0	1.0	0.19747672719703724	0.3886066965062554	1.0
MPAO1_21835	MBL fold metallo-hydrolase	642	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_21840	ornithine utilization regulator	1020	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_21845	metal-dependent hydrolase	834	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
MPAO1_21850	alpha/beta hydrolase	942	0.0	0.0	0.0	0.6328078850947385	1.0	1.0	0.3671921149052615	0.4341893485039483	1.0
MPAO1_21855	TetR family transcriptional regulator	684	0.0	0.0	0.0	0.7954922281799731	1.0	1.0	0.20450777182002688	0.38890219435720413	1.0
MPAO1_21860	hypothetical protein	879	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_21865	Pseudo gene	353	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0
MPAO1_21870	hypothetical protein	639	0.0	0.0	0.0	0.6612723365097248	1.0	1.0	0.33872766349027517	0.42102795643811325	1.0
MPAO1_21875	NINE protein	336	0.0	0.0	0.0	0.8312744148647015	1.0	1.0	0.16872558513529845	0.3924689313119447	1.0
MPAO1_21880	Rhs element Vgr protein	519	0.0	0.0	0.0	0.8239914765338922	1.0	1.0	0.17600852346610785	0.3898184253706789	1.0
MPAO1_21890	DUF3396 domain-containing protein	1089	1.0	0.0010193679918450561	12.0	0.8164043465884969	1.0	1.0	0.18359565341150308	0.3769386136055938	1.0
MPAO1_21895	HNH endonuclease	813	1.0	0.0013679890560875513	162.0	0.9106546144407508	1.0	1.0	0.0893453855592492	0.3966557222940082	1.0
MPAO1_21900	hypothetical protein	294	0.0	0.0	0.0	0.9238569894445031	1.0	1.0	0.07614301055549688	0.40140683053382126	1.0
MPAO1_21905	hypothetical protein	273	0.0	0.0	0.0	0.9739460851934597	1.0	1.0	0.02605391480654029	0.33584410358079786	1.0
MPAO1_21910	ring-cleaving dioxygenase	426	0.0	0.0	0.0	0.9402603831495334	1.0	1.0	0.05973961685046658	0.3775800729538092	1.0
MPAO1_21915	LysR family transcriptional regulator	885	0.0	0.0	0.0	0.7954922281799731	1.0	1.0	0.20450777182002688	0.38890219435720413	1.0
MPAO1_21920	LysR family transcriptional regulator	954	1.0	0.0011655011655011655	20.0	0.986866711582205	1.0	1.0	0.013133288417795042	0.2680467684715252	1.0
MPAO1_21925	RidA family protein	435	0.0	0.0	0.0	0.9238569894445031	1.0	1.0	0.07614301055549688	0.40140683053382126	1.0
MPAO1_21930	aminotransferase class V-fold PLP-dependent enzyme	1248	0.0	0.0	0.0	0.7284822851036574	1.0	1.0	0.2715177148963426	0.3956324065842096	1.0
MPAO1_21935	hypothetical protein	1296	1.0	8.576329331046312E-4	70.0	0.9359745292383002	1.0	1.0	0.06402547076169984	0.36788046640984523	1.0
MPAO1_21940	MFS transporter	1248	0.0	0.0	0.0	0.6730134507795171	1.0	1.0	0.32698654922048287	0.4145873460565139	1.0
MPAO1_21945	haloacid dehalogenase type II	702	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_21950	divalent metal cation transporter	1317	0.0	0.0	0.0	0.6971247831091576	1.0	1.0	0.3028752168908424	0.40424625905639683	1.0
MPAO1_21955	polyketide cyclase	474	1.0	0.002347417840375587	55.0	0.9904346638336093	1.0	1.0	0.009565336166390659	0.23329894600018378	1.0
MPAO1_21960	N-acetylmuramoyl-L-alanine amidase	768	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0
MPAO1_21965	hypothetical protein	396	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_21970	hypothetical protein	228	0.0	0.0	0.0	0.868666126870463	1.0	1.0	0.13133387312953704	0.3934661092025579	1.0
MPAO1_21975	aldo/keto reductase	822	0.0	0.0	0.0	0.7032863963646971	1.0	1.0	0.29671360363530286	0.4011229443809361	1.0
MPAO1_21980	glyoxalase	441	0.0	0.0	0.0	0.8535117369454608	1.0	1.0	0.14648826305453921	0.391034518725968	1.0
MPAO1_21985	DUF3325 domain-containing protein	324	0.0	0.0	0.0	0.9402603831495334	1.0	1.0	0.05973961685046658	0.3775800729538092	1.0
MPAO1_21990	PepSY domain-containing protein	1521	0.0	0.0	0.0	0.6384010264483133	1.0	1.0	0.3615989735516867	0.43218356375291056	1.0
MPAO1_21995	DUF3649 domain-containing protein	534	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_22000	DEAD/DEAH box helicase	1992	0.0	0.0	0.0	0.6730134507795171	1.0	1.0	0.32698654922048287	0.4145873460565139	1.0
MPAO1_22005	methyltransferase domain-containing protein	651	1.0	0.0017094017094017094	17.0	0.9813576589097489	1.0	1.0	0.01864234109025109	0.3043880025791553	1.0
MPAO1_22010	GntR family transcriptional regulator	723	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_22015	methylisocitrate lyase	897	1.0	0.0012391573729863693	50.0	0.9475376254298953	1.0	1.0	0.05246237457010472	0.3560898818973159	1.0
MPAO1_22020	2-methylcitrate synthase	1128	0.0	0.0	0.0	0.6910171528086518	1.0	1.0	0.30898284719134816	0.4062181113376749	1.0
MPAO1_22025	Fe/S-dependent 2-methylisocitrate dehydratase AcnD	2607	2.0	8.521516829995739E-4	128.0	0.9499040546112575	1.0	1.0	0.05009594538874251	0.3784883894537641	1.0
MPAO1_22030	2-methylaconitate cis-trans isomerase PrpF	1188	0.0	0.0	0.0	0.6328078850947385	1.0	1.0	0.3671921149052615	0.4341893485039483	1.0
MPAO1_22035	2-methylcitrate dehydratase	1485	2.0	0.0014958863126402393	134.0	0.9868015254510303	1.0	1.0	0.013198474548969719	0.2603376959692752	1.0
MPAO1_22040	AraC family transcriptional regulator	789	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
MPAO1_22045	sulfite exporter TauE/SafE family protein	816	0.0	0.0	0.0	0.7545808399721313	1.0	1.0	0.24541916002786868	0.38925359488500055	1.0
MPAO1_22050	amino acid permease	1416	0.0	0.0	0.0	0.44504517709944397	1.0	1.0	0.5549548229005561	0.5708828227177929	1.0
MPAO1_22055	hypothetical protein	210	0.0	0.0	0.0	0.9569550246646864	1.0	1.0	0.043044975335313596	0.3715394493700048	1.0
MPAO1_22060	penicillin-binding protein	3126	0.0	0.0	0.0	0.360315901748556	1.0	1.0	0.639684098251444	0.6479515990904684	1.0
MPAO1_22065	ATP-binding protein	1164	0.0	0.0	0.0	0.7479698272609776	1.0	1.0	0.2520301727390224	0.3920172943529964	1.0
MPAO1_22070	QacE family quaternary ammonium compound efflux SMR transporter	306	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_22075	FMN-dependent NADH-azoreductase 1	639	0.0	0.0	0.0	0.8312744148647015	1.0	1.0	0.16872558513529845	0.3924689313119447	1.0
MPAO1_22080	LysR family transcriptional regulator	930	1.0	0.0011961722488038277	90.0	0.9680030756969729	1.0	1.0	0.03199692430302714	0.346368178735163	1.0
MPAO1_22085	sodium/proline symporter PutP	1521	0.0	0.0	0.0	0.5594588624928167	1.0	1.0	0.44054113750718327	0.4797148585156027	1.0
MPAO1_22090	bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	3183	0.0	0.0	0.0	0.34785371899274203	1.0	1.0	0.652146281007258	0.659211666338893	1.0
MPAO1_22095	TonB-dependent receptor	2064	1.0	5.382131324004305E-4	10.0	0.8886590296305699	1.0	1.0	0.11134097036943014	0.3890976360472713	1.0
MPAO1_22100	AraC family transcriptional regulator	753	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_22105	endopeptidase La	2400	0.0	0.0	0.0	0.4372811030330307	1.0	1.0	0.5627188969669693	0.5774549016012299	1.0
MPAO1_22110	inhibitor of cysteine peptidase	405	0.0	0.0	0.0	0.9402603831495334	1.0	1.0	0.05973961685046658	0.3775800729538092	1.0
MPAO1_22115	ABC transporter substrate-binding protein	753	0.0	0.0	0.0	0.8167723452802428	1.0	1.0	0.18322765471975722	0.39078815473248657	1.0
MPAO1_22120	hypothetical protein	573	0.0	0.0	0.0	0.8239914765338922	1.0	1.0	0.17600852346610785	0.3898184253706789	1.0
MPAO1_22125	carboxy-S-adenosyl-L-methionine synthase CmoA	741	1.0	0.0014992503748125937	10.0	0.9782993883777035	1.0	1.0	0.02170061162229653	0.3188904877896475	1.0
MPAO1_22130	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	969	0.0	0.0	0.0	0.7747665414377072	1.0	1.0	0.22523345856229282	0.38790573379113896	1.0
MPAO1_22135	pyridoxine 5'-phosphate synthase	747	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_22140	DNA repair protein RecO	702	0.0	0.0	0.0	0.8096164620789599	1.0	1.0	0.19038353792104012	0.3895142484858593	1.0
MPAO1_22145	GTPase Era	918	0.0	0.0	0.0	0.6910171528086518	1.0	1.0	0.30898284719134816	0.4062181113376749	1.0
MPAO1_22150	ribonuclease 3	690	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
MPAO1_22155	DUF4845 domain-containing protein	378	1.0	0.0029411764705882353	26.0	0.9855679117137504	1.0	1.0	0.014432088286249645	0.28090004949197156	1.0
MPAO1_22160	signal peptidase I	855	0.0	0.0	0.0	0.6554788156692519	1.0	1.0	0.3445211843307481	0.42348296141700903	1.0
MPAO1_22165	elongation factor 4	1800	0.0	0.0	0.0	0.48172518277643905	1.0	1.0	0.518274817223561	0.539953806387822	1.0
MPAO1_22170	DegQ family serine endoprotease	1425	0.0	0.0	0.0	0.6002631937313465	1.0	1.0	0.3997368062686535	0.4536009550670165	1.0
MPAO1_22175	transcriptional regulator	456	1.0	0.0024390243902439024	169.0	0.9855679117137504	1.0	1.0	0.014432088286249645	0.28090004949197156	1.0
MPAO1_22180	sigma factor AlgU regulatory protein MucB	951	0.0	0.0	0.0	0.7747665414377072	1.0	1.0	0.22523345856229282	0.38790573379113896	1.0
MPAO1_22185	sigma factor AlgU negative regulatory protein	585	0.0	0.0	0.0	0.8025232728029628	1.0	1.0	0.19747672719703724	0.3886066965062554	1.0
MPAO1_22190	RNA polymerase sigma-H factor	582	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0
MPAO1_22195	L-aspartate oxidase	1617	0.0	0.0	0.0	0.4946117553116419	1.0	1.0	0.5053882446883581	0.5295315690335417	1.0
MPAO1_22200	hypothetical protein	453	0.0	0.0	0.0	0.868666126870463	1.0	1.0	0.13133387312953704	0.3934661092025579	1.0
MPAO1_22205	succinate dehydrogenase assembly factor 2 family protein	255	0.0	0.0	0.0	0.9238569894445031	1.0	1.0	0.07614301055549688	0.40140683053382126	1.0
MPAO1_22210	folate-binding protein	945	0.0	0.0	0.0	0.7220999263270307	1.0	1.0	0.2779000736729693	0.3969615147143897	1.0
MPAO1_22215	HDOD domain-containing protein	837	0.0	0.0	0.0	0.6849630325092126	1.0	1.0	0.31503696749078736	0.40842242940248086	1.0
MPAO1_22220	sensor histidine kinase	1383	0.0	0.0	0.0	0.6497360528627627	1.0	1.0	0.3502639471372373	0.42608681317729324	1.0
MPAO1_22225	response regulator	672	0.0	0.0	0.0	0.8763439269596978	1.0	1.0	0.12365607304030224	0.39696908647236295	1.0
MPAO1_22230	outer membrane porin, OprD family	1284	0.0	0.0	0.0	0.6910171528086518	1.0	1.0	0.30898284719134816	0.4062181113376749	1.0
MPAO1_22235	tripartite tricarboxylate transporter substrate binding protein	984	0.0	0.0	0.0	0.7414167347708949	1.0	1.0	0.25858326522910513	0.3935661400871776	1.0
MPAO1_22240	tripartite tricarboxylate transporter TctB family protein	471	0.0	0.0	0.0	0.8840895881205074	1.0	1.0	0.11591041187949258	0.4000712865693819	1.0
MPAO1_22245	tripartite tricarboxylate transporter permease	1518	0.0	0.0	0.0	0.5078430550017508	1.0	1.0	0.49215694499824925	0.5182548410425849	1.0
MPAO1_22250	AbrB family transcriptional regulator	1038	0.0	0.0	0.0	0.7349210550528498	1.0	1.0	0.26507894494715023	0.3942646858297948	1.0
MPAO1_22255	uracil-DNA glycosylase	696	0.0	0.0	0.0	0.8312744148647015	1.0	1.0	0.16872558513529845	0.3924689313119447	1.0
MPAO1_22260	vancomycin resistance protein	822	0.0	0.0	0.0	0.7545808399721313	1.0	1.0	0.24541916002786868	0.38925359488500055	1.0
MPAO1_22265	AraC family transcriptional regulator	882	0.0	0.0	0.0	0.7032863963646971	1.0	1.0	0.29671360363530286	0.4011229443809361	1.0
MPAO1_22270	methylmalonate-semialdehyde dehydrogenase (CoA acylating)	1509	0.0	0.0	0.0	0.621768180492821	1.0	1.0	0.378231819507179	0.4413830921308711	1.0
MPAO1_22275	acyl-CoA dehydrogenase	1164	1.0	9.541984732824427E-4	17.0	0.9261724504936439	1.0	1.0	0.07382754950635606	0.3927224760166162	1.0
MPAO1_22280	enoyl-CoA hydratase	819	0.0	0.0	0.0	0.7885227837499821	1.0	1.0	0.21147721625001792	0.3874884903733184	1.0
MPAO1_22285	enoyl-CoA hydratase/isomerase family protein	1104	0.0	0.0	0.0	0.7032863963646971	1.0	1.0	0.29671360363530286	0.4011229443809361	1.0
MPAO1_22290	NAD-dependent L-serine dehydrogenase	897	0.0	0.0	0.0	0.767978678319144	1.0	1.0	0.23202132168085599	0.3883318134510454	1.0
MPAO1_22295	two pore domain potassium channel family protein	645	0.0	0.0	0.0	0.8025232728029628	1.0	1.0	0.19747672719703724	0.3886066965062554	1.0
MPAO1_22300	NAD(P)-dependent oxidoreductase	642	0.0	0.0	0.0	0.8997868981480892	1.0	1.0	0.10021310185191079	0.4031845398258259	1.0
MPAO1_22305	alkyl/aryl-sulfatase	1977	0.0	0.0	0.0	0.4775047054757757	1.0	1.0	0.5224952945242243	0.5431954972078865	1.0
MPAO1_22310	LysR family transcriptional regulator	915	0.0	0.0	0.0	0.7747665414377072	1.0	1.0	0.22523345856229282	0.38790573379113896	1.0
MPAO1_22315	hypothetical protein	189	0.0	0.0	0.0	0.9402603831495334	1.0	1.0	0.05973961685046658	0.3775800729538092	1.0
MPAO1_22320	DUF1145 domain-containing protein	246	0.0	0.0	0.0	0.9485709768636659	1.0	1.0	0.05142902313633413	0.3807302241755315	1.0
MPAO1_22325	hypothetical protein	456	0.0	0.0	0.0	0.7284822851036574	1.0	1.0	0.2715177148963426	0.3956324065842096	1.0
MPAO1_22330	hypothetical protein	180	0.0	0.0	0.0	0.8997868981480892	1.0	1.0	0.10021310185191079	0.4031845398258259	1.0
MPAO1_22335	DUF2157 domain-containing protein	1077	0.0	0.0	0.0	0.6971247831091576	1.0	1.0	0.3028752168908424	0.40424625905639683	1.0
MPAO1_22340	DUF4824 family protein	816	0.0	0.0	0.0	0.8096164620789599	1.0	1.0	0.19038353792104012	0.3895142484858593	1.0
MPAO1_22345	hypothetical protein	273	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_22350	16S rRNA pseudouridine(516) synthase	693	0.0	0.0	0.0	0.8096164620789599	1.0	1.0	0.19038353792104012	0.3895142484858593	1.0
MPAO1_22355	L,D-transpeptidase	1044	0.0	0.0	0.0	0.6789619534005037	1.0	1.0	0.3210380465994963	0.4115728763166498	1.0
MPAO1_22360	hypothetical protein	738	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
MPAO1_22365	(R)-3-hydroxydecanoyl-ACP:CoA transacylase	903	1.0	0.0012300123001230013	35.0	0.9211031067918249	1.0	1.0	0.07889689320817506	0.3832693704773991	1.0
MPAO1_22370	tRNA-Gly	74	0.0	0.0	0.0	0.932022599978382	1.0	1.0	0.067977400021618	0.3845728174466512	1.0
MPAO1_22375	type II toxin-antitoxin system RelE/ParE family toxin	348	0.0	0.0	0.0	0.8096164620789599	1.0	1.0	0.19038353792104012	0.3895142484858593	1.0
MPAO1_22380	type II toxin-antitoxin system Phd/YefM family antitoxin	252	0.0	0.0	0.0	0.8312744148647015	1.0	1.0	0.16872558513529845	0.3924689313119447	1.0
MPAO1_22385	bacteriophage integrase	984	0.0	0.0	0.0	0.6384010264483133	1.0	1.0	0.3615989735516867	0.43218356375291056	1.0
MPAO1_22390	hypothetical protein	1293	1.0	8.598452278589854E-4	15.0	0.8443461410876494	1.0	1.0	0.15565385891235062	0.38058792957021503	1.0
MPAO1_22395	hypothetical protein	1275	1.0	8.718395815170009E-4	14.0	0.8829588827097585	1.0	1.0	0.11704111729024147	0.380092644990077	1.0
MPAO1_22400	DUF2523 domain-containing protein	357	0.0	0.0	0.0	0.8096164620789599	1.0	1.0	0.19038353792104012	0.3895142484858593	1.0
MPAO1_22405	phage coat protein A	1263	1.0	8.795074758135445E-4	51.0	0.9052857291944095	1.0	1.0	0.09471427080559047	0.38823604169822934	1.0
MPAO1_22410	phage coat protein B	249	0.0	0.0	0.0	0.868666126870463	1.0	1.0	0.13133387312953704	0.3934661092025579	1.0
MPAO1_22415	hypothetical protein	252	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_22420	hypothetical protein	93	0.0	0.0	0.0	0.9485709768636659	1.0	1.0	0.05142902313633413	0.3807302241755315	1.0
MPAO1_22425	phage destabilizing protein	435	0.0	0.0	0.0	0.8386217242384657	1.0	1.0	0.1613782757615343	0.39295008489076166	1.0
MPAO1_22430	hypothetical protein	378	0.0	0.0	0.0	0.9402603831495334	1.0	1.0	0.05973961685046658	0.3775800729538092	1.0
MPAO1_22435	hypothetical protein	291	0.0	0.0	0.0	0.9157629192309905	1.0	1.0	0.08423708076900949	0.4019038642534397	1.0
MPAO1_22440	hypothetical protein	213	0.0	0.0	0.0	0.9402603831495334	1.0	1.0	0.05973961685046658	0.3775800729538092	1.0
MPAO1_22445	DNA-binding protein	216	0.0	0.0	0.0	0.8919037101503576	1.0	1.0	0.10809628984964237	0.40625958550907787	1.0
MPAO1_22450	DNA-binding protein	267	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
MPAO1_22455	ATP-binding cassette domain-containing protein	1326	0.0	0.0	0.0	0.1481468006554072	1.0	1.0	0.8518531993445928	0.8527236215510076	1.0
MPAO1_22460	RNA-directed DNA polymerase	957	0.0	0.0	0.0	0.3102520225592265	1.0	1.0	0.6897479774407735	0.6944738971217655	1.0
MPAO1_22465	hypothetical protein	477	0.0	0.0	0.0	0.8096164620789599	1.0	1.0	0.19038353792104012	0.3895142484858593	1.0
MPAO1_22470	DUF2845 domain-containing protein	294	0.0	0.0	0.0	0.8919037101503576	1.0	1.0	0.10809628984964237	0.40625958550907787	1.0
MPAO1_22475	hypothetical protein	258	1.0	0.004310344827586207	106.0	0.9967036213661171	1.0	1.0	0.0032963786338828793	0.15500890887970853	1.0
MPAO1_22480	N-acetyltransferase	507	1.0	0.002188183807439825	59.0	0.9798530047028928	1.0	1.0	0.020146995297107173	0.3157974356170559	1.0
MPAO1_22485	lactoylglutathione lyase	396	0.0	0.0	0.0	0.868666126870463	1.0	1.0	0.13133387312953704	0.3934661092025579	1.0
MPAO1_22490	antibiotic biosynthesis monooxygenase	297	0.0	0.0	0.0	0.9077397625607749	1.0	1.0	0.09226023743922507	0.4041025899163674	1.0
MPAO1_22495	LysR family transcriptional regulator	855	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0
MPAO1_22500	exotoxin A regulatory protein	780	0.0	0.0	0.0	0.7885227837499821	1.0	1.0	0.21147721625001792	0.3874884903733184	1.0
MPAO1_22505	type B-4 chloramphenicol O-acetyltransferase CatB7	639	1.0	0.0017391304347826088	57.0	0.9311314303807374	1.0	1.0	0.06886856961926258	0.3717258514435495	1.0
MPAO1_22510	glycosyltransferase family 2 protein	900	0.0	0.0	0.0	0.6730134507795171	1.0	1.0	0.32698654922048287	0.4145873460565139	1.0
MPAO1_22515	amidase	1395	1.0	7.968127490039841E-4	42.0	0.9286660770095863	1.0	1.0	0.07133392299041375	0.38257372202340506	1.0
MPAO1_22520	MFS transporter	1317	1.0	8.438818565400844E-4	10.0	0.9286660770095863	1.0	1.0	0.07133392299041375	0.38257372202340506	1.0
MPAO1_22525	sterol desaturase family protein	906	0.0	0.0	0.0	0.7349210550528498	1.0	1.0	0.26507894494715023	0.3942646858297948	1.0
MPAO1_22530	helix-turn-helix domain-containing protein	666	0.0	0.0	0.0	0.8919037101503576	1.0	1.0	0.10809628984964237	0.40625958550907787	1.0
MPAO1_22535	LysR family transcriptional regulator	987	0.0	0.0	0.0	0.7545808399721313	1.0	1.0	0.24541916002786868	0.38925359488500055	1.0
MPAO1_22540	hypothetical protein	426	0.0	0.0	0.0	0.8919037101503576	1.0	1.0	0.10809628984964237	0.40625958550907787	1.0
MPAO1_22545	peptidylprolyl isomerase	945	0.0	0.0	0.0	0.7816143998230884	1.0	1.0	0.21838560017691155	0.3876987489700653	1.0
