Gene_ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)	Ess538
MPAO1_28885	LysR family transcriptional regulator	909	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0	Ess540
MPAO1_28890	aspartate ammonia-lyase	1425	0.0	0.0	0.0	0.7384071394185345	1.0	1.0	0.26159286058146547	0.31138980042483877	1.0	Ess540
MPAO1_28895	hypothetical protein	210	1.0	0.005319148936170213	100.0	0.999171847064883	1.0	1.0	8.281529351169548E-4	0.1035719777152651	1.0	Ess540
MPAO1_28900	YeeE/YedE family protein	1215	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0	Ess540
MPAO1_28905	PLP-dependent aminotransferase family protein	1476	0.0	0.0	0.0	0.7674643814891091	1.0	1.0	0.23253561851089088	0.2964955239928453	1.0	Ess540
MPAO1_28910	GNAT family N-acetyltransferase	450	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0	Ess540
MPAO1_28915	N-acetyltransferase	675	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0	Ess540
MPAO1_28920	tryptophan-specific transporter	1254	2.0	0.0017730496453900709	85.0	0.9952827464128338	1.0	1.0	0.004717253587166237	0.17116059620594531	1.0	Ess540
MPAO1_28925	oxaloacetate decarboxylase subunit alpha	1824	1.0	6.090133982947625E-4	39.0	0.9340296459812152	1.0	1.0	0.06597035401878482	0.30200447112337786	1.0	Ess540
MPAO1_28930	acetyl-CoA carboxylase biotin carboxylase subunit	1416	0.0	0.0	0.0	0.6835514419846206	1.0	1.0	0.3164485580153794	0.3464489893861799	1.0	Ess540
MPAO1_28935	LysR family transcriptional regulator	936	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0	Ess540
MPAO1_28940	transcriptional regulator	216	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_28945	transcriptional regulator HexR	882	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0	Ess540
MPAO1_28950	glucose-6-phosphate dehydrogenase	1467	0.0	0.0	0.0	0.7465950867471748	1.0	1.0	0.2534049132528252	0.3070529952793458	1.0	Ess540
MPAO1_28955	U32 family peptidase	1395	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0	Ess540
MPAO1_28960	DUF3142 domain-containing protein	726	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0	Ess540
MPAO1_28965	outer membrane assembly lipoprotein YfiO	2202	1.0	5.045408678102926E-4	29.0	0.9579237019162821	1.0	1.0	0.04207629808371793	0.30993042623570677	1.0	Ess540
MPAO1_28970	EAL domain-containing protein	2856	0.0	0.0	0.0	0.6054657188358857	1.0	1.0	0.39453428116411426	0.4090796445021457	1.0	Ess540
MPAO1_28975	DNA helicase II	2187	0.0	0.0	0.0	0.6362695515868635	1.0	1.0	0.3637304484131365	0.38288101285322645	1.0	Ess540
MPAO1_28980	EamA family transporter	429	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0	Ess540
MPAO1_28985	acetyl-CoA hydrolase/transferase family protein	1494	0.0	0.0	0.0	0.6911311130151492	1.0	1.0	0.3088688869848508	0.3408168420681346	1.0	Ess540
MPAO1_28990	DUF1127 domain-containing protein	204	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0	Ess540
MPAO1_28995	glycosyltransferase	1146	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0	Ess540
MPAO1_29000	glycosyltransferase family 1 protein	1128	0.0	0.0	0.0	0.7424898264009507	1.0	1.0	0.25751017359904926	0.30985563979840564	1.0	Ess540
MPAO1_29005	glycosyltransferase family 1 protein	1383	1.0	8.032128514056225E-4	77.0	0.9539929208244867	1.0	1.0	0.04600707917551328	0.3094160313428685	1.0	Ess540
MPAO1_29010	ABC transporter ATP-binding protein	1266	1.0	8.771929824561404E-4	73.0	0.9579237019162821	1.0	1.0	0.04207629808371793	0.30993042623570677	1.0	Ess540
MPAO1_29015	ABC transporter permease	798	0.0	0.0	0.0	0.8065101007003912	1.0	1.0	0.1934898992996088	0.28291881295599514	1.0	Ess540
MPAO1_29020	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	1440	0.0	0.0	0.0	0.6987948324572564	1.0	1.0	0.3012051675427436	0.3358914769144844	1.0	Ess540
MPAO1_29025	GDP-mannose 4,6-dehydratase	972	1.0	0.0011441647597254005	91.0	0.980420124626316	1.0	1.0	0.019579875373683997	0.2820845770747905	1.0	Ess540
MPAO1_29030	GDP-6-deoxy-D-mannose reductase	915	2.0	0.002430133657351154	32.0	0.9974642055995241	1.0	1.0	0.0025357944004759103	0.13930279893455516	1.0	Ess540
MPAO1_29035	glycosyltransferase family 1 protein	1629	0.0	0.0	0.0	0.6911311130151492	1.0	1.0	0.3088688869848508	0.3408168420681346	1.0	Ess540
MPAO1_29040	glycosyltransferase family 1 protein	1302	0.0	0.0	0.0	0.7507230452663717	1.0	1.0	0.24927695473362832	0.3046891120657657	1.0	Ess540
MPAO1_29045	class I SAM-dependent methyltransferase	864	1.0	0.0012853470437017994	19.0	0.9916605861223515	1.0	1.0	0.008339413877648472	0.2168985609416713	1.0	Ess540
MPAO1_29050	acyltransferase	1143	0.0	0.0	0.0	0.7759745347592801	1.0	1.0	0.22402546524071987	0.2929525438676199	1.0	Ess540
MPAO1_29055	class I SAM-dependent methyltransferase	837	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0	Ess540
MPAO1_29060	DUF1127 domain-containing protein	213	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0	Ess540
MPAO1_29065	DUF2388 domain-containing protein	318	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0	Ess540
MPAO1_29070	DUF2388 domain-containing protein	294	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_29075	DUF2388 domain-containing protein	336	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0	Ess540
MPAO1_29080	DUF4105 domain-containing protein	1959	0.0	0.0	0.0	0.7424898264009507	1.0	1.0	0.25751017359904926	0.30985563979840564	1.0	Ess540
MPAO1_29085	GFA family protein	420	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0	Ess540
MPAO1_29090	AEC family transporter	945	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0	Ess540
MPAO1_29095	DUF2388 domain-containing protein	363	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0	Ess540
MPAO1_29100	citrate transporter	1305	0.0	0.0	0.0	0.6540549576832757	1.0	1.0	0.3459450423167243	0.3688490764987675	1.0	Ess540
MPAO1_29105	TerC family protein	765	0.0	0.0	0.0	0.7889170278640193	1.0	1.0	0.2110829721359807	0.28661254567227873	1.0	Ess540
MPAO1_29110	peptide chain release factor H	615	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0	Ess540
MPAO1_29115	RNA ligase RtcB family protein	1140	0.0	0.0	0.0	0.8109693320831072	1.0	1.0	0.18903066791689282	0.2822973236827988	1.0	Ess540
MPAO1_29120	amino acid abc transporter substrate-binding paat family protein	801	2.0	0.0027739251040221915	87.0	0.9989636567761296	1.0	1.0	0.0010363432238703618	0.11280787907240716	1.0	Ess540
MPAO1_29125	hypothetical protein	294	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_29130	Na/Pi cotransporter family protein	1749	0.0	0.0	0.0	0.6911311130151492	1.0	1.0	0.3088688869848508	0.3408168420681346	1.0	Ess540
MPAO1_29135	insulinase family protein	1374	0.0	0.0	0.0	0.7507230452663717	1.0	1.0	0.24927695473362832	0.3046891120657657	1.0	Ess540
MPAO1_29140	N-acetyltransferase	561	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_29145	acetyltransferase	135	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0	Ess540
MPAO1_29150	MFS transporter	1290	0.0	0.0	0.0	0.7548738274577823	1.0	1.0	0.2451261725422177	0.3030819609177862	1.0	Ess540
MPAO1_29155	DUF2914 domain-containing protein	1041	1.0	0.0010672358591248667	153.0	0.978488459407316	1.0	1.0	0.02151154059268401	0.2926963787124921	1.0	Ess540
MPAO1_29160	hypothetical protein	1230	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0	Ess540
MPAO1_29165	glutamate/aspartate:proton symporter GltP	1335	0.0	0.0	0.0	0.6327709320459558	1.0	1.0	0.3672290679540442	0.3858038358237483	1.0	Ess540
MPAO1_29170	hypothetical protein	195	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0	Ess540
MPAO1_29175	hypothetical protein	468	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_29180	DUF1328 domain-containing protein	162	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0	Ess540
MPAO1_29185	sigma-54-dependent Fis family transcriptional regulator	1350	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0	Ess540
MPAO1_29190	PAS domain-containing sensor histidine kinase	1788	0.0	0.0	0.0	0.7065435322953857	1.0	1.0	0.2934564677046143	0.33101844505233596	1.0	Ess540
MPAO1_29195	N-acetylmuramoyl-L-alanine amidase	780	0.0	0.0	0.0	0.8109693320831072	1.0	1.0	0.18903066791689282	0.2822973236827988	1.0	Ess540
MPAO1_29200	MarC family protein	594	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0	Ess540
MPAO1_29205	diguanylate cyclase	2016	0.0	0.0	0.0	0.7183279844717292	1.0	1.0	0.2816720155282708	0.32356226446651865	1.0	Ess540
MPAO1_29210	endonuclease/exonuclease/phosphatase family protein	879	0.0	0.0	0.0	0.8020753890420814	1.0	1.0	0.19792461095791858	0.2827219594679576	1.0	Ess540
MPAO1_29215	thiol:disulfide interchange protein DsbA	636	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0	Ess540
MPAO1_29220	cytochrome c4	606	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_29225	cytochrome c5 family protein	294	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0	Ess540
MPAO1_29230	GTP-binding protein	648	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_29235	DNA polymerase I	2742	0.0	0.0	0.0	0.4992037630284408	1.0	1.0	0.5007962369715593	0.5057869898485954	1.0	Ess540
MPAO1_29240	DUF2782 domain-containing protein	291	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0	Ess540
MPAO1_29245	homoserine kinase	951	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0	Ess540
MPAO1_29250	TSCPD domain-containing protein	690	1.0	0.0016129032258064516	39.0	0.9873523165271829	1.0	1.0	0.012647683472817084	0.24781027817739607	1.0	Ess540
MPAO1_29255	adenosylcobalamin-dependent ribonucleoside-diphosphate reductase	2205	0.0	0.0	0.0	0.5729851364732282	1.0	1.0	0.42701486352677176	0.437204906429257	1.0	Ess540
MPAO1_29260	zinc ABC transporter substrate-binding protein	924	0.0	0.0	0.0	0.838247279253227	1.0	1.0	0.16175272074677305	0.27800657676886903	1.0	Ess540
MPAO1_29265	transcriptional repressor	504	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_29270	zinc import ATP-binding protein ZnuC	810	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_29275	zinc ABC transporter permease subunit ZnuB	789	1.0	0.0014064697609001407	19.0	0.9857424182675047	1.0	1.0	0.01425758173249525	0.25786481668802175	1.0	Ess540
MPAO1_29280	hypothetical protein	789	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0	Ess540
MPAO1_29285	methionine import ATP-binding protein MetN 2	1008	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0	Ess540
MPAO1_29290	ABC transporter permease	678	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0	Ess540
MPAO1_29295	ABC transporter substrate-binding protein	783	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0	Ess540
MPAO1_29300	MurR/RpiR family transcriptional regulator	858	1.0	0.0012953367875647669	54.0	0.9916605861223515	1.0	1.0	0.008339413877648472	0.2168985609416713	1.0	Ess540
MPAO1_29305	cysteine hydrolase	654	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0	Ess540
MPAO1_29310	glutamine synthetase	1332	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0	Ess540
MPAO1_29315	N-formylglutamate amidohydrolase	669	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0	Ess540
MPAO1_29320	amino acid permease	1350	0.0	0.0	0.0	0.6797928361764712	1.0	1.0	0.32020716382352876	0.34939255781598333	1.0	Ess540
MPAO1_29325	sigma-54-dependent Fis family transcriptional regulator	1344	0.0	0.0	0.0	0.8020753890420814	1.0	1.0	0.19792461095791858	0.2827219594679576	1.0	Ess540
MPAO1_29330	sensor histidine kinase	1767	0.0	0.0	0.0	0.7222996528843848	1.0	1.0	0.2777003471156152	0.3213866194813125	1.0	Ess540
MPAO1_29335	alpha/beta hydrolase	879	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0	Ess540
MPAO1_29340	oxacillin-hydrolyzing class D beta-lactamase OXA-50	789	1.0	0.0014064697609001407	671.0	0.980420124626316	1.0	1.0	0.019579875373683997	0.2820845770747905	1.0	Ess540
MPAO1_29345	DUF3301 domain-containing protein	501	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0	Ess540
MPAO1_29350	pyridoxamine kinase	867	1.0	0.0012804097311139564	40.0	0.9865579256642744	1.0	1.0	0.01344207433572564	0.2516322068324692	1.0	Ess540
MPAO1_29355	DedA family protein	585	1.0	0.0018975332068311196	270.0	0.9916605861223515	1.0	1.0	0.008339413877648472	0.2168985609416713	1.0	Ess540
MPAO1_29360	Kef family K(+) transporter	1704	0.0	0.0	0.0	0.6949524086766073	1.0	1.0	0.30504759132339265	0.3385705705813637	1.0	Ess540
MPAO1_29365	acyl-CoA thioesterase	483	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0	Ess540
MPAO1_29370	hypothetical protein	744	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0	Ess540
MPAO1_29375	SDR family oxidoreductase	759	1.0	0.0014641288433382138	12.0	0.9754498935136664	1.0	1.0	0.0245501064863336	0.2891894307147673	1.0	Ess540
MPAO1_29380	glutamine synthetase	1368	0.0	0.0	0.0	0.7303089897360973	1.0	1.0	0.26969101026390274	0.3165422840118251	1.0	Ess540
MPAO1_29385	aspartate aminotransferase family protein	1395	2.0	0.0015936254980079682	69.0	0.9957042113464092	1.0	1.0	0.004295788653590815	0.16833763803871207	1.0	Ess540
MPAO1_29390	SDR family oxidoreductase	783	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0	Ess540
MPAO1_29395	GntR family transcriptional regulator	741	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0	Ess540
MPAO1_29400	YgdI/YgdR family lipoprotein	213	1.0	0.005235602094240838	24.0	0.9969729218469064	1.0	1.0	0.003027078153093554	0.15078953715155857	1.0	Ess540
MPAO1_29405	SMI1/KNR4 family protein	402	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_29410	hypothetical protein	855	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0	Ess540
MPAO1_29415	cation:proton antiporter	1758	0.0	0.0	0.0	0.5857628670635097	1.0	1.0	0.41423713293649034	0.425530560538394	1.0	Ess540
MPAO1_29420	MFS transporter	1308	2.0	0.001697792869269949	44.0	0.9930825751800563	1.0	1.0	0.006917424819943729	0.20129021332489722	1.0	Ess540
MPAO1_29425	protein TonB	1029	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0	Ess540
MPAO1_29435	NADH:ubiquinone oxidoreductase	369	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_29440	DUF1826 domain-containing protein	642	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_29445	GTP-binding protein	1203	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0	Ess540
MPAO1_29450	RNA polymerase-binding protein DksA	405	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0	Ess540
MPAO1_29455	hypothetical protein	417	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_29460	AMIN domain-containing protein	1194	1.0	9.31098696461825E-4	12.0	0.9677341623523363	1.0	1.0	0.032265837647663664	0.31609765615494506	1.0	Ess540
MPAO1_29465	GTP cyclohydrolase I FolE2	897	0.0	0.0	0.0	0.838247279253227	1.0	1.0	0.16175272074677305	0.27800657676886903	1.0	Ess540
MPAO1_29470	carbonate dehydratase	561	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0	Ess540
MPAO1_29475	dihydroorotase	1338	0.0	0.0	0.0	0.7548738274577823	1.0	1.0	0.2451261725422177	0.3030819609177862	1.0	Ess540
MPAO1_29480	class C beta-lactamase-related serine hydrolase	1245	1.0	8.920606601248885E-4	79.0	0.9553177618689753	1.0	1.0	0.044682238131024676	0.3036325962244659	1.0	Ess540
MPAO1_29485	DUF1850 domain-containing protein	399	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0	Ess540
MPAO1_29490	TRAP transporter permease	2025	1.0	5.485463521667581E-4	98.0	0.8858762640815558	1.0	1.0	0.11412373591844416	0.2875350706080646	1.0	Ess540
MPAO1_29495	TAXI family TRAP transporter solute-binding subunit	960	1.0	0.0011574074074074073	17.0	0.9604699703699604	1.0	1.0	0.0395300296300396	0.2952446177450734	1.0	Ess540
MPAO1_29500	class I SAM-dependent methyltransferase	1185	0.0	0.0	0.0	0.7424898264009507	1.0	1.0	0.25751017359904926	0.30985563979840564	1.0	Ess540
MPAO1_29505	HAD-IB family hydrolase	624	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0	Ess540
MPAO1_29510	MFS transporter	1206	0.0	0.0	0.0	0.7424898264009507	1.0	1.0	0.25751017359904926	0.30985563979840564	1.0	Ess540
MPAO1_29515	glutamine--fructose-6-phosphate aminotransferase	1836	0.0	0.0	0.0	0.7143781548484418	1.0	1.0	0.2856218451515582	0.3261237773505943	1.0	Ess540
MPAO1_29520	DeoR family transcriptional regulator	774	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0	Ess540
MPAO1_29525	M23 family metallopeptidase	510	1.0	0.002183406113537118	55.0	0.9881253324173144	1.0	1.0	0.011874667582685627	0.24320312212901085	1.0	Ess540
MPAO1_29530	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase	1365	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0	Ess540
MPAO1_29535	F0F1 ATP synthase subunit epsilon	426	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_29540	ATP synthase subunit beta	1377	0.0	0.0	0.0	0.6433249297070063	1.0	1.0	0.3566750702929937	0.3776181669996789	1.0	Ess540
MPAO1_29545	ATP synthase subunit gamma	861	0.0	0.0	0.0	0.7548738274577823	1.0	1.0	0.2451261725422177	0.3030819609177862	1.0	Ess540
MPAO1_29550	ATP synthase subunit alpha	1545	0.0	0.0	0.0	0.5988255446596468	1.0	1.0	0.40117445534035323	0.41428381034620454	1.0	Ess540
MPAO1_29555	ATP synthase subunit delta	537	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0	Ess540
MPAO1_29560	ATP synthase subunit B	471	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_29565	ATP synthase subunit C	258	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0	Ess540
MPAO1_29570	ATP synthase subunit A	870	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0	Ess540
MPAO1_29575	F0F1 ATP synthase subunit I	381	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0	Ess540
MPAO1_29580	ParB/RepB/Spo0J family partition protein	873	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0	Ess540
MPAO1_29585	ParA family protein	789	0.0	0.0	0.0	0.8020753890420814	1.0	1.0	0.19792461095791858	0.2827219594679576	1.0	Ess540
MPAO1_29590	ribosomal RNA small subunit methyltransferase G	645	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0	Ess540
MPAO1_29595	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	1893	0.0	0.0	0.0	0.5275019297847288	1.0	1.0	0.47249807021527124	0.4794309782022034	1.0	Ess540
MPAO1_29600	hypothetical protein	288	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0	Ess540
MPAO1_29605	hypothetical protein	384	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0	Ess540
MPAO1_29615	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	1368	0.0	0.0	0.0	0.687330829296883	1.0	1.0	0.31266917070311695	0.342886079364351	1.0	Ess540
MPAO1_29620	membrane protein insertase YidC	1737	0.0	0.0	0.0	0.6649639519875312	1.0	1.0	0.3350360480124688	0.36028940545504784	1.0	Ess540
MPAO1_29625	ribonuclease P protein component	408	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0	Ess540
MPAO1_29630	50S ribosomal protein L34	135	0.0	0.0	0.0	0.9781861717279254	1.0	1.0	0.021813828272074565	0.29274356754167646	1.0	Ess540
Gene ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)	Ess541
MPAO1_00005	chromosomal replication initiator protein DnaA	1545	0.0	0.0	0.0	0.5448827689516649	1.0	1.0	0.4551172310483351	0.48960085726612623	1.0	Ess541
MPAO1_00010	DNA polymerase III subunit beta	1104	0.0	0.0	0.0	0.6849630325092126	1.0	1.0	0.31503696749078736	0.40842242940248086	1.0	Ess541
MPAO1_00015	DNA replication/repair protein RecF	1110	1.0	0.001002004008016032	10.0	0.8858181728412127	1.0	1.0	0.11418182715878733	0.3961988075793105	1.0	Ess541
MPAO1_00020	DNA gyrase subunit B	2421	0.0	0.0	0.0	0.3934598073168657	1.0	1.0	0.6065401926831343	0.6172512556425664	1.0	Ess541
MPAO1_00025	1-acyl-sn-glycerol-3-phosphate acyltransferase	774	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0	Ess541
MPAO1_00030	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	537	0.0	0.0	0.0	0.71577348449497	1.0	1.0	0.28422651550503	0.3993983882712327	1.0	Ess541
MPAO1_00035	hypothetical protein	1707	0.0	0.0	0.0	0.5214283036015032	1.0	1.0	0.47857169639849684	0.5073118902489385	1.0	Ess541
MPAO1_00040	glycine--tRNA ligase subunit beta	2055	0.0	0.0	0.0	0.4946117553116419	1.0	1.0	0.5053882446883581	0.5295315690335417	1.0	Ess541
MPAO1_00045	glycine--tRNA ligase subunit alpha	948	0.0	0.0	0.0	0.7095024697094929	1.0	1.0	0.29049753029050707	0.40045602322879936	1.0	Ess541
MPAO1_00050	DNA-3-methyladenine glycosylase I	552	0.0	0.0	0.0	0.7885227837499821	1.0	1.0	0.21147721625001792	0.3874884903733184	1.0	Ess541
MPAO1_00055	lysophospholipid acyltransferase	888	0.0	0.0	0.0	0.6002631937313465	1.0	1.0	0.3997368062686535	0.4536009550670165	1.0	Ess541
MPAO1_00060	PilZ domain-containing protein	267	0.0	0.0	0.0	0.8535117369454608	1.0	1.0	0.14648826305453921	0.391034518725968	1.0	Ess541
MPAO1_00065	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	654	0.0	0.0	0.0	0.7349210550528498	1.0	1.0	0.26507894494715023	0.3942646858297948	1.0	Ess541
MPAO1_00070	hypothetical protein	273	0.0	0.0	0.0	0.8610555933102664	1.0	1.0	0.13894440668973362	0.39114713722330186	1.0	Ess541
MPAO1_00075	tetratricopeptide repeat protein	318	0.0	0.0	0.0	0.9238569894445031	1.0	1.0	0.07614301055549688	0.40140683053382126	1.0	Ess541
MPAO1_00080	Trk system potassium transporter TrkA	1374	0.0	0.0	0.0	0.5353769695556908	1.0	1.0	0.4646230304443092	0.49718808901358996	1.0	Ess541
MPAO1_00085	ribosomal RNA small subunit methyltransferase B	1305	0.0	0.0	0.0	0.7612502848385325	1.0	1.0	0.23874971516146748	0.3895006454951723	1.0	Ess541
MPAO1_00090	methionyl-tRNA formyltransferase	945	0.0	0.0	0.0	0.7479698272609776	1.0	1.0	0.2520301727390224	0.3920172943529964	1.0	Ess541
